Welcome to the Bank Simulation!
We need some information to initialize your simulation...
How many tellers will you have? How many hours will your bank be open? How many customers do you expect per hour? What is the average transaction time (in minutes) of a customer? How many people can wait in your bank? Enter a seed: 
Customer ID    Arrival Time   Service Time   Queue Loc   Teller Loc  Time Serv Beg  Time Cust Waits  Time Serv Ends Total Time     
180            392.63         0.57           -1          2           392.63         0.00             393.20         0.57           
181            392.96         6.31           -1          3           392.96         0.00             399.27         6.31           
182            394.55         0.69           -1          2           394.55         0.00             395.24         0.69           
183            394.65         12.91          -1          4           394.65         0.00             407.56         12.91          
184            401.61         5.16           -1          0           401.61         0.00             406.77         5.16           
185            404.85         6.13           -1          2           404.85         0.00             410.98         6.13           
186            414.29         0.53           -1          0           414.29         0.00             414.82         0.53           
187            415.59         3.07           -1          0           415.59         0.00             418.67         3.07           
188            417.68         4.53           -1          1           417.68         0.00             422.21         4.53           
189            419.43         4.33           -1          0           419.43         0.00             423.76         4.33           
190            419.44         5.72           -1          2           419.44         0.00             425.15         5.72           
191            421.79         18.76          -1          3           421.79         0.00             440.55         18.76          
192            424.75         2.97           -1          0           424.75         0.00             427.72         2.97           
193            425.64         5.60           -1          1           425.64         0.00             431.24         5.60           
194            426.29         28.64          -1          2           426.29         0.00             454.93         28.64          
195            427.32         1.33           -1          4           427.32         0.00             428.64         1.33           
196            428.17         1.25           -1          0           428.17         0.00             429.42         1.25           
197            428.27         1.88           0           0           429.42         1.15             431.30         3.03           
198            428.38         4.61           1           1           431.24         2.86             435.85         7.47           
199            428.79         4.10           -1          4           428.79         0.00             432.89         4.10           
200            430.13         10.50          0           0           431.30         1.17             441.80         11.66          
201            434.74         0.66           -1          4           434.74         0.00             435.40         0.66           
202            435.63         2.57           -1          4           435.63         0.00             438.20         2.57           
203            439.58         14.32          -1          1           439.58         0.00             453.90         14.32          
204            440.47         1.47           -1          4           440.47         0.00             441.94         1.47           
205            440.62         17.90          -1          3           440.62         0.00             458.52         17.90          
206            442.23         4.79           -1          0           442.23         0.00             447.02         4.79           
207            446.54         0.12           -1          4           446.54         0.00             446.66         0.12           
208            447.51         1.02           -1          0           447.51         0.00             448.52         1.02           
209            451.49         6.55           -1          0           451.49         0.00             458.04         6.55           
210            451.65         0.78           -1          4           451.65         0.00             452.43         0.78           
211            452.96         2.48           -1          4           452.96         0.00             455.43         2.48           
212            453.11         4.29           0           0           458.04         4.93             462.33         9.22           
213            453.81         6.84           1           1           453.90         0.09             460.74         6.93           
214            454.16         1.72           1           1           460.74         6.59             462.47         8.31           
215            455.26         1.04           -1          2           455.26         0.00             456.30         1.04           
216            458.59         4.62           -1          2           458.59         0.00             463.21         4.62           
217            460.41         3.29           -1          3           460.41         0.00             463.70         3.29           
218            468.53         9.49           -1          0           468.53         0.00             478.02         9.49           
219            469.24         6.20           -1          1           469.24         0.00             475.44         6.20           
220            470.09         1.19           -1          2           470.09         0.00             471.28         1.19           
221            471.06         20.23          -1          3           471.06         0.00             491.29         20.23          
222            474.86         17.43          -1          2           474.86         0.00             492.29         17.43          
223            475.97         0.85           -1          1           475.97         0.00             476.82         0.85           
224            481.06         2.51           -1          0           481.06         0.00             483.57         2.51           

Customers who did not stay: 
Customer ID    Arrival Time   

Number of queues: 5
Max allowed to wait: 10
Customer arrival rate (per hour): 30.0
Customer service time (ave min): 6.0
Number of customers arrived: 225
Number of customers serviced: 225
Number of customers turned away: 0
Number of customers who waited: 16
Avg. wait time total: 0.3653264362835509
Maximum wait time: 28.58708746034938
Standard Deviation of wait time: 8.21666057121796
Avg. service time of customers: 5.779658560369331
Avg. wait of customers who waited in a queue: 5.137403010237434
Avg. total time in bank: 6.1449849966528785
Teller 0 serviced 68 customers
Teller 1 serviced 56 customers
Teller 2 serviced 44 customers
Teller 3 serviced 33 customers
Teller 4 serviced 24 customers
